frame_idx,start_ms,end_ms,f1,p1,f2,p2,f3,p3,f4,p4,f5,p5
1079,2877.33,2962.67,46.9,58.88,35.2,45.48,58.6,42.69,70.3,23.06,23.4,22.79
1080,2880.0,2965.33,46.9,54.79,35.2,41.26,58.6,38.15,70.3,23.22,187.5,23.16
1081,2882.67,2968.0,46.9,50.45,35.2,36.46,58.6,33.22,187.5,23.91,23.4,23.46
1082,2885.33,2970.67,46.9,46.12,35.2,31.21,58.6,28.22,187.5,24.55,23.4,23.69
1083,2888.0,2973.33,46.9,42.23,35.2,25.61,187.5,25.17,23.4,23.76,58.6,23.42
1084,2890.67,2976.0,46.9,39.09,187.5,25.68,23.4,23.74,70.3,22.22,35.2,19.95
1085,2893.33,2978.67,46.9,36.9,187.5,26.06,23.4,23.69,70.3,21.25,58.6,16.56
1086,2896.0,2981.33,46.9,35.85,187.5,26.28,23.4,23.59,70.3,19.98,175.8,16.5
1087,2898.67,2984.0,46.9,36.07,187.5,26.3,23.4,23.4,70.3,18.39,175.8,17.78
1088,2901.33,2986.67,46.9,37.51,187.5,26.16,23.4,23.17,58.6,19.64,175.8,18.83
1089,2904.0,2989.33,46.9,40.05,187.5,25.89,35.2,23.9,23.4,22.96,58.6,22.65
1090,2906.67,2992.0,46.9,43.48,35.2,29.89,58.6,25.72,187.5,25.44,23.4,22.72
1091,2909.33,2994.67,46.9,47.47,35.2,35.71,58.6,28.7,187.5,24.77,23.4,22.56
1092,2912.0,2997.33,46.9,51.75,35.2,41.06,58.6,31.52,187.5,23.91,23.4,22.59
1093,2914.67,3000.0,46.9,56.16,35.2,45.7,58.6,34.11,23.4,22.82,187.5,22.8
1094,2917.33,3002.67,46.9,60.47,35.2,49.58,58.6,36.47,23.4,23.12,82.0,21.57
1095,2920.0,3005.33,46.9,64.29,35.2,52.73,58.6,38.74,23.4,23.39,82.0,22.0
1096,2922.67,3008.0,46.9,67.36,35.2,55.08,58.6,41.03,23.4,23.72,82.0,22.11
1097,2925.33,3010.67,46.9,69.55,35.2,56.5,58.6,43.28,23.4,24.22,82.0,21.84
1098,2928.0,3013.33,46.9,70.8,35.2,56.91,58.6,45.4,23.4,24.88,82.0,21.23
1099,2930.67,3016.0,46.9,70.84,35.2,56.49,58.6,47.51,23.4,25.49,82.0,20.18
1100,2933.33,3018.67,46.9,69.58,35.2,55.32,58.6,49.59,23.4,25.95,70.3,20.89
1101,2936.0,3021.33,46.9,67.06,35.2,53.43,58.6,51.55,23.4,26.26,70.3,22.63
1102,2938.67,3024.0,46.9,63.35,58.6,53.24,35.2,50.86,23.4,26.44,70.3,23.72
1103,2941.33,3026.67,46.9,58.69,58.6,54.47,35.2,47.61,23.4,26.51,70.3,24.3
1104,2944.0,3029.33,58.6,55.09,46.9,53.25,35.2,43.83,23.4,26.43,70.3,24.47
1105,2946.67,3032.0,58.6,55.03,46.9,47.29,35.2,39.64,23.4,26.17,70.3,24.38
1106,2949.33,3034.67,58.6,54.29,46.9,41.02,35.2,35.23,23.4,25.72,70.3,24.13
1107,2952.0,3037.33,58.6,52.94,46.9,34.66,35.2,30.81,23.4,25.03,70.3,23.8
1108,2954.67,3040.0,58.6,51.04,46.9,28.64,35.2,26.52,23.4,24.04,70.3,23.49
1109,2957.33,3042.67,58.6,48.74,46.9,23.29,70.3,23.24,23.4,22.84,35.2,22.45
1110,2960.0,3045.33,58.6,46.38,70.3,22.88,23.4,21.75,375.0,19.76,386.7,19.61
1111,2962.67,3048.0,58.6,44.08,70.3,22.32,23.4,20.83,375.0,20.02,386.7,19.73
1112,2965.33,3050.67,58.6,42.01,70.3,21.41,375.0,20.0,23.4,19.97,386.7,19.56
1113,2968.0,3053.33,58.6,40.48,70.3,19.91,375.0,19.67,386.7,19.15,23.4,19.11
1114,2970.67,3056.0,58.6,39.63,128.9,19.17,375.0,19.09,386.7,18.52,23.4,18.37
1115,2973.33,3058.67,58.6,39.44,128.9,19.16,375.0,18.24,23.4,17.85,386.7,17.76
1116,2976.0,3061.33,58.6,39.98,46.9,19.44,128.9,18.89,23.4,17.54,375.0,17.16
1117,2978.67,3064.0,58.6,41.24,46.9,21.5,128.9,18.41,23.4,17.44,82.0,17.14
1118,2981.33,3066.67,58.6,43.02,46.9,23.82,82.0,17.97,128.9,17.89,23.4,17.4
1119,2984.0,3069.33,58.6,45.03,46.9,26.58,82.0,18.73,128.9,17.45,23.4,17.32
1120,2986.67,3072.0,58.6,47.03,46.9,29.64,82.0,19.62,105.5,17.52,23.4,17.21
1121,2989.33,3074.67,58.6,48.89,46.9,32.81,82.0,20.68,70.3,19.73,35.2,19.3
1122,2992.0,3077.33,58.6,50.43,46.9,35.96,70.3,25.06,82.0,22.0,35.2,21.8
1123,2994.67,3080.0,58.6,51.54,46.9,38.88,70.3,29.96,35.2,24.09,82.0,23.53
1124,2997.33,3082.67,58.6,52.18,46.9,41.32,70.3,34.2,35.2,26.12,82.0,25.16
1125,3000.0,3085.33,58.6,52.34,46.9,43.04,70.3,37.59,35.2,27.84,82.0,26.78
1126,3002.67,3088.0,58.6,52.02,46.9,43.89,70.3,39.97,35.2,29.2,82.0,28.31
1127,3005.33,3090.67,58.6,51.25,46.9,43.79,70.3,41.19,35.2,30.12,82.0,29.8
1128,3008.0,3093.33,58.6,49.97,46.9,42.78,70.3,41.25,82.0,31.16,35.2,30.48
1129,3010.67,3096.0,58.6,48.22,46.9,40.92,70.3,40.17,82.0,32.31,35.2,30.23
1130,3013.33,3098.67,58.6,46.03,46.9,38.25,70.3,38.02,82.0,33.14,35.2,29.47
1131,3016.0,3101.33,58.6,43.35,70.3,35.18,46.9,34.94,82.0,33.3,35.2,28.42
1132,3018.67,3104.0,58.6,40.2,82.0,32.66,70.3,31.89,46.9,31.35,35.2,27.17
1133,3021.33,3106.67,58.6,36.78,82.0,31.18,70.3,28.39,46.9,27.77,93.8,26.21
1134,3024.0,3109.33,58.6,33.4,82.0,28.78,93.8,25.35,70.3,25.02,35.2,24.94
1135,3026.67,3112.0,58.6,30.39,82.0,25.56,35.2,24.44,93.8,24.34,46.9,22.76
1136,3029.33,3114.67,58.6,28.16,35.2,24.56,93.8,23.19,46.9,22.67,82.0,21.75
1137,3032.0,3117.33,58.6,27.04,35.2,25.38,46.9,24.39,93.8,21.95,23.4,21.56
1138,3034.67,3120.0,46.9,27.41,58.6,27.11,35.2,26.85,23.4,22.07,93.8,20.7
1139,3037.33,3122.67,46.9,31.18,35.2,28.87,58.6,28.11,23.4,22.26,70.3,19.68
1140,3040.0,3125.33,46.9,35.04,35.2,31.13,58.6,29.87,23.4,22.18,70.3,20.91
1141,3042.67,3128.0,46.9,38.64,35.2,33.33,58.6,32.07,70.3,22.13,23.4,21.92
1142,3045.33,3130.67,46.9,41.8,35.2,35.2,58.6,34.36,70.3,23.02,23.4,21.54
1143,3048.0,3133.33,46.9,44.34,35.2,36.65,58.6,36.47,70.3,23.46,23.4,20.96
1144,3050.67,3136.0,46.9,46.1,58.6,38.24,35.2,37.61,70.3,23.35,23.4,20.15
1145,3053.33,3138.67,46.9,47.11,58.6,39.5,35.2,37.92,70.3,22.72,93.8,21.6
1146,3056.0,3141.33,46.9,47.4,58.6,40.12,35.2,37.49,93.8,23.08,70.3,21.68
1147,3058.67,3144.0,46.9,46.81,58.6,40.21,35.2,36.51,93.8,24.33,140.6,20.79
1148,3061.33,3146.67,46.9,45.24,58.6,39.87,35.2,35.17,93.8,25.23,105.5,23.04
1149,3064.0,3149.33,46.9,42.7,58.6,39.23,35.2,33.54,93.8,25.64,105.5,25.05
1150,3066.67,3152.0,46.9,39.2,58.6,38.39,35.2,31.75,105.5,26.81,93.8,25.51
1151,3069.33,3154.67,58.6,37.4,46.9,34.87,35.2,29.85,105.5,28.25,93.8,24.88
1152,3072.0,3157.33,58.6,36.24,46.9,29.91,105.5,29.37,35.2,27.9,93.8,23.71
1153,3074.67,3160.0,58.6,34.89,105.5,30.2,35.2,25.99,46.9,24.55,117.2,23.0
1154,3077.33,3162.67,58.6,33.38,105.5,30.71,35.2,24.19,117.2,23.39,140.6,22.86
1155,3080.0,3165.33,58.6,31.73,105.5,30.85,117.2,23.39,140.6,22.62,35.2,22.5
1156,3082.67,3168.0,105.5,30.6,58.6,29.97,117.2,23.05,140.6,22.31,35.2,21.01
1157,3085.33,3170.67,105.5,30.0,58.6,28.14,117.2,22.38,140.6,21.92,35.2,19.76
1158,3088.0,3173.33,105.5,29.06,58.6,26.3,117.2,21.46,140.6,21.46,164.1,19.48
1159,3090.67,3176.0,105.5,27.84,58.6,24.56,140.6,20.98,117.2,20.35,70.3,20.14
1160,3093.33,3178.67,105.5,26.42,58.6,23.02,70.3,21.14,140.6,20.54,164.1,19.76
1161,3096.0,3181.33,105.5,24.86,58.6,21.74,70.3,21.54,140.6,20.18,164.1,19.41
1162,3098.67,3184.0,105.5,23.21,70.3,21.44,58.6,20.85,35.2,20.24,140.6,19.87
1163,3101.33,3186.67,35.2,22.09,105.5,21.49,70.3,21.01,58.6,20.42,140.6,19.57
1164,3104.0,3189.33,35.2,24.27,58.6,20.51,70.3,20.41,105.5,19.69,140.6,19.29
1165,3106.67,3192.0,35.2,26.68,58.6,21.04,23.4,20.29,70.3,19.9,140.6,19.09
1166,3109.33,3194.67,35.2,29.15,58.6,21.82,23.4,21.7,70.3,19.62,140.6,19.02
1167,3112.0,3197.33,35.2,31.65,23.4,23.05,58.6,22.7,70.3,19.6,140.6,19.11
1168,3114.67,3200.0,35.2,34.15,23.4,24.26,58.6,23.47,281.2,19.82,70.3,19.77
1169,3117.33,3202.67,35.2,36.53,23.4,25.32,58.6,24.03,281.2,20.78,93.8,20.72
1170,3120.0,3205.33,35.2,38.64,23.4,26.2,58.6,24.29,93.8,21.62,281.2,21.57
1171,3122.67,3208.0,35.2,40.4,23.4,26.9,58.6,24.26,46.9,22.88,93.8,22.25
1172,3125.33,3210.67,35.2,41.73,23.4,27.37,46.9,27.16,58.6,23.92,93.8,22.6
1173,3128.0,3213.33,35.2,42.43,46.9,31.23,23.4,27.73,58.6,23.32,281.2,22.72
1174,3130.67,3216.0,35.2,42.23,46.9,35.11,23.4,28.14,281.2,22.63,58.6,22.45
1175,3133.33,3218.67,35.2,41.07,46.9,38.71,23.4,28.56,82.0,22.81,281.2,22.35
1176,3136.0,3221.33,46.9,41.88,35.2,38.96,23.4,28.89,82.0,24.72,281.2,21.95
1177,3138.67,3224.0,46.9,44.65,35.2,35.78,23.4,29.21,82.0,25.69,58.6,21.46
1178,3141.33,3226.67,46.9,47.18,35.2,31.39,23.4,29.72,82.0,25.63,58.6,23.34
1179,3144.0,3229.33,46.9,49.61,23.4,30.56,58.6,26.8,35.2,25.76,82.0,24.66
1180,3146.67,3232.0,46.9,51.92,58.6,31.77,23.4,31.57,70.3,25.42,82.0,22.81
1181,3149.33,3234.67,46.9,54.34,58.6,37.93,23.4,32.44,70.3,28.78,82.0,20.32
1182,3152.0,3237.33,46.9,57.16,58.6,44.84,23.4,33.02,70.3,31.71,187.5,20.34
1183,3154.67,3240.0,46.9,60.39,58.6,52.26,70.3,34.12,23.4,33.34,187.5,20.86
1184,3157.33,3242.67,46.9,64.02,58.6,59.88,70.3,36.03,23.4,33.39,187.5,21.52
1185,3160.0,3245.33,46.9,68.02,58.6,67.32,70.3,37.52,23.4,33.17,35.2,22.34
1186,3162.67,3248.0,58.6,74.27,46.9,72.28,70.3,38.71,23.4,32.69,35.2,29.91
1187,3165.33,3250.67,58.6,80.38,46.9,76.6,70.3,39.8,35.2,36.82,23.4,31.95
1188,3168.0,3253.33,58.6,85.35,46.9,80.8,35.2,42.87,70.3,41.02,23.4,30.92
1189,3170.67,3256.0,58.6,88.87,46.9,84.72,35.2,47.82,70.3,42.48,23.4,29.66
1190,3173.33,3258.67,58.6,90.88,46.9,88.09,35.2,51.57,70.3,44.06,23.4,28.2
1191,3176.0,3261.33,58.6,91.44,46.9,90.63,35.2,53.98,70.3,45.48,23.4,26.75
1192,3178.67,3264.0,46.9,92.22,58.6,90.6,35.2,54.97,70.3,46.48,187.5,26.16
1193,3181.33,3266.67,46.9,92.69,58.6,88.48,35.2,54.65,70.3,46.83,187.5,26.05
1194,3184.0,3269.33,46.9,91.93,58.6,85.24,35.2,53.16,70.3,46.38,187.5,25.75
1195,3186.67,3272.0,46.9,89.92,58.6,81.04,35.2,50.68,70.3,45.06,187.5,25.14
1196,3189.33,3274.67,46.9,86.82,58.6,76.0,35.2,47.25,70.3,42.89,82.0,25.8
1197,3192.0,3277.33,46.9,82.87,58.6,70.3,35.2,42.92,70.3,39.93,82.0,28.06
1198,3194.67,3280.0,46.9,78.23,58.6,64.23,35.2,37.89,70.3,36.23,82.0,29.74
1199,3197.33,3282.67,46.9,73.12,58.6,58.0,35.2,32.43,70.3,32.07,82.0,30.64
1200,3200.0,3285.33,46.9,67.86,58.6,51.89,82.0,30.67,70.3,27.68,35.2,26.75
1201,3202.67,3288.0,46.9,62.63,58.6,46.37,82.0,29.75,105.5,24.67,93.8,24.3
1202,3205.33,3290.67,46.9,57.59,58.6,41.86,82.0,27.87,105.5,24.69,93.8,24.35
1203,3208.0,3293.33,46.9,52.96,58.6,38.67,117.2,26.01,82.0,25.12,93.8,24.13
1204,3210.67,3296.0,46.9,48.79,58.6,37.01,117.2,27.72,128.9,24.43,93.8,23.67
1205,3213.33,3298.67,46.9,45.06,58.6,36.72,117.2,28.98,128.9,25.95,93.8,22.85
1206,3216.0,3301.33,46.9,41.78,58.6,37.33,117.2,29.91,128.9,27.09,93.8,21.65
1207,3218.67,3304.0,46.9,39.18,58.6,38.26,117.2,30.62,128.9,27.7,293.0,21.04
1208,3221.33,3306.67,58.6,39.23,46.9,37.17,117.2,31.23,128.9,27.62,293.0,22.46
1209,3224.0,3309.33,58.6,40.25,46.9,35.45,117.2,31.55,128.9,26.95,293.0,23.59
1210,3226.67,3312.0,58.6,41.16,46.9,34.22,117.2,31.23,128.9,25.98,293.0,24.42
1211,3229.33,3314.67,58.6,41.87,46.9,33.66,117.2,30.23,293.0,25.03,128.9,24.75
1212,3232.0,3317.33,58.6,42.5,46.9,33.69,117.2,28.59,293.0,25.42,128.9,23.28
1213,3234.67,3320.0,58.6,43.06,46.9,34.35,117.2,26.57,293.0,25.59,93.8,21.66
1214,3237.33,3322.67,58.6,43.46,46.9,35.81,293.0,25.61,117.2,24.2,93.8,23.81
1215,3240.0,3325.33,58.6,43.71,46.9,38.0,93.8,26.13,293.0,25.51,105.5,23.9
1216,3242.67,3328.0,58.6,43.9,46.9,40.7,93.8,28.54,105.5,27.41,293.0,25.3
1217,3245.33,3330.67,58.6,44.1,46.9,43.66,93.8,31.01,105.5,30.39,293.0,25.0
1218,3248.0,3333.33,46.9,46.59,58.6,44.35,93.8,33.43,105.5,32.81,293.0,24.66
1219,3250.67,3336.0,46.9,49.29,58.6,44.56,93.8,35.64,105.5,34.63,35.2,27.25
1220,3253.33,3338.67,46.9,51.51,58.6,44.63,93.8,37.57,105.5,35.82,35.2,31.47
1221,3256.0,3341.33,46.9,53.09,58.6,44.44,93.8,39.12,105.5,36.42,35.2,35.39
1222,3258.67,3344.0,46.9,53.89,58.6,43.92,93.8,40.18,35.2,38.88,105.5,36.5
1223,3261.33,3346.67,46.9,53.72,58.6,43.09,35.2,41.88,93.8,40.58,105.5,36.26
1224,3264.0,3349.33,46.9,52.53,35.2,44.31,58.6,41.99,93.8,40.25,105.5,35.8
1225,3266.67,3352.0,46.9,50.26,35.2,46.18,58.6,40.65,93.8,39.1,105.5,35.25
1226,3269.33,3354.67,35.2,47.57,46.9,46.9,58.6,39.17,93.8,37.24,105.5,34.6
1227,3272.0,3357.33,35.2,48.64,46.9,42.44,58.6,37.57,93.8,34.99,105.5,33.68
1228,3274.67,3360.0,35.2,49.42,46.9,36.99,58.6,35.91,93.8,32.6,105.5,32.38
1229,3277.33,3362.67,35.2,49.94,58.6,34.41,46.9,30.7,105.5,30.54,93.8,30.35
1230,3280.0,3365.33,35.2,50.31,58.6,33.22,93.8,28.3,105.5,28.22,46.9,23.81
1231,3282.67,3368.0,35.2,50.7,58.6,32.27,93.8,26.36,105.5,25.54,23.4,20.89
1232,3285.33,3370.67,35.2,51.21,58.6,31.47,93.8,24.5,105.5,22.51,23.4,20.93
1233,3288.0,3373.33,35.2,51.8,58.6,30.93,93.8,22.65,23.4,21.16,187.5,19.8
1234,3290.67,3376.0,35.2,52.5,58.6,30.65,23.4,21.49,93.8,20.9,187.5,20.31
1235,3293.33,3378.67,35.2,53.31,58.6,30.67,46.9,24.27,23.4,21.78,187.5,20.73
1236,3296.0,3381.33,35.2,54.13,46.9,32.13,58.6,31.12,23.4,22.07,187.5,21.06
1237,3298.67,3384.0,35.2,54.79,46.9,39.68,58.6,32.06,23.4,22.42,187.5,21.28
1238,3301.33,3386.67,35.2,55.23,46.9,46.64,58.6,33.39,23.4,22.75,187.5,21.4
1239,3304.0,3389.33,35.2,55.51,46.9,52.79,58.6,34.95,23.4,22.76,128.9,22.7
1240,3306.67,3392.0,46.9,57.96,35.2,55.57,58.6,36.65,128.9,24.04,23.4,22.34
1241,3309.33,3394.67,46.9,62.29,35.2,55.07,58.6,38.32,128.9,24.68,23.4,21.78
1242,3312.0,3397.33,46.9,65.97,35.2,53.75,58.6,39.73,128.9,24.78,23.4,21.3
1243,3314.67,3400.0,46.9,68.87,35.2,51.72,58.6,40.93,128.9,24.43,23.4,20.75
1244,3317.33,3402.67,46.9,70.87,35.2,49.12,58.6,42.06,128.9,23.71,117.2,20.01
1245,3320.0,3405.33,46.9,72.02,35.2,46.0,58.6,43.14,128.9,22.56,187.5,19.46
1246,3322.67,3408.0,46.9,72.47,58.6,44.05,35.2,42.31,128.9,21.09,105.5,20.09
1247,3325.33,3410.67,46.9,72.33,58.6,44.71,35.2,38.19,105.5,21.11,128.9,19.48
1248,3328.0,3413.33,46.9,71.66,58.6,45.07,35.2,33.92,105.5,21.85,175.8,19.45
1249,3330.67,3416.0,46.9,70.62,58.6,45.06,35.2,29.76,105.5,22.36,175.8,19.52
1250,3333.33,3418.67,46.9,69.39,58.6,44.59,35.2,25.95,105.5,22.53,175.8,19.17
1251,3336.0,3421.33,46.9,68.12,58.6,43.64,35.2,22.85,105.5,22.27,175.8,18.44
1252,3338.67,3424.0,46.9,66.88,58.6,42.22,105.5,21.63,35.2,20.98,175.8,17.31
1253,3341.33,3426.67,46.9,65.84,58.6,40.25,105.5,20.67,35.2,20.59,187.5,16.49
1254,3344.0,3429.33,46.9,65.22,58.6,37.69,35.2,21.45,105.5,19.56,187.5,16.02
1255,3346.67,3432.0,46.9,65.08,58.6,34.61,35.2,23.24,105.5,18.38,187.5,15.52
1256,3349.33,3434.67,46.9,65.48,58.6,31.23,35.2,25.58,105.5,17.22,187.5,15.06
1257,3352.0,3437.33,46.9,66.38,35.2,28.19,58.6,27.99,105.5,16.16,187.5,14.64
1258,3354.67,3440.0,46.9,67.7,35.2,30.9,58.6,25.59,70.3,16.11,105.5,15.25
1259,3357.33,3442.67,46.9,69.37,35.2,33.59,58.6,24.85,70.3,17.97,105.5,14.42
1260,3360.0,3445.33,46.9,71.25,35.2,36.18,58.6,26.33,70.3,19.9,82.0,15.57
1261,3362.67,3448.0,46.9,73.09,35.2,38.81,58.6,29.82,70.3,21.94,82.0,17.02
1262,3365.33,3450.67,46.9,74.69,35.2,41.47,58.6,34.52,70.3,24.13,82.0,18.24
1263,3368.0,3453.33,46.9,75.98,35.2,44.02,58.6,39.61,70.3,26.37,82.0,19.25
1264,3370.67,3456.0,46.9,76.93,35.2,46.23,58.6,44.48,70.3,28.52,82.0,20.15
1265,3373.33,3458.67,46.9,77.39,58.6,48.77,35.2,48.03,70.3,30.48,82.0,20.89
1266,3376.0,3461.33,46.9,77.18,58.6,52.33,35.2,49.39,70.3,32.13,82.0,21.44
1267,3378.67,3464.0,46.9,76.26,58.6,54.97,35.2,50.16,70.3,33.28,82.0,21.88
1268,3381.33,3466.67,46.9,74.64,58.6,56.58,35.2,50.18,70.3,33.83,82.0,22.2
1269,3384.0,3469.33,46.9,72.31,58.6,57.12,35.2,49.39,70.3,33.69,82.0,22.41
1270,3386.67,3472.0,46.9,69.35,58.6,56.54,35.2,47.71,70.3,32.88,293.0,22.54
1271,3389.33,3474.67,46.9,65.84,58.6,54.86,35.2,45.21,70.3,31.47,293.0,22.94
1272,3392.0,3477.33,46.9,61.92,58.6,52.14,35.2,41.86,70.3,29.55,293.0,23.11
1273,3394.67,3480.0,46.9,57.66,58.6,48.63,35.2,37.78,70.3,27.13,23.4,23.64
1274,3397.33,3482.67,46.9,53.17,58.6,44.58,35.2,33.14,70.3,24.31,23.4,23.97
1275,3400.0,3485.33,46.9,48.67,58.6,40.22,35.2,28.11,23.4,23.9,293.0,22.24
1276,3402.67,3488.0,46.9,44.43,58.6,35.8,23.4,23.4,35.2,22.91,293.0,21.54
1277,3405.33,3490.67,46.9,40.79,58.6,31.56,23.4,22.48,293.0,20.7,35.2,17.77
1278,3408.0,3493.33,46.9,37.96,58.6,27.83,23.4,21.22,293.0,19.75,152.3,17.13
1279,3410.67,3496.0,46.9,36.13,58.6,24.85,23.4,19.65,293.0,18.73,152.3,16.86
1280,3413.33,3498.67,46.9,35.53,58.6,22.93,23.4,17.7,293.0,17.66,152.3,16.61
1281,3416.0,3501.33,46.9,36.1,58.6,22.27,140.6,17.5,293.0,16.58,152.3,16.41
1282,3418.67,3504.0,46.9,37.62,58.6,22.85,140.6,18.62,35.2,17.6,152.3,16.41
1283,3421.33,3506.67,46.9,39.92,58.6,24.36,35.2,21.27,140.6,19.19,152.3,16.62
1284,3424.0,3509.33,46.9,42.75,58.6,26.42,35.2,24.73,140.6,19.29,152.3,16.97
1285,3426.67,3512.0,46.9,45.78,58.6,28.71,35.2,27.96,140.6,18.94,152.3,17.36
1286,3429.33,3514.67,46.9,48.83,58.6,30.95,35.2,30.91,140.6,18.07,152.3,17.83
1287,3432.0,3517.33,46.9,51.77,35.2,33.57,58.6,32.9,152.3,18.29,140.6,16.76
1288,3434.67,3520.0,46.9,54.29,35.2,36.13,58.6,34.53,152.3,18.64,140.6,15.13
1289,3437.33,3522.67,46.9,56.2,35.2,38.66,58.6,35.75,152.3,18.76,82.0,16.0
1290,3440.0,3525.33,46.9,57.44,35.2,41.17,58.6,36.4,152.3,18.62,82.0,17.47
1291,3442.67,3528.0,46.9,57.9,35.2,43.73,58.6,36.41,70.3,18.82,82.0,18.55
1292,3445.33,3530.67,46.9,57.53,35.2,46.35,58.6,35.73,70.3,21.12,82.0,19.14
1293,3448.0,3533.33,46.9,56.5,35.2,48.88,58.6,34.22,70.3,23.28,82.0,19.09
1294,3450.67,3536.0,46.9,55.0,35.2,51.23,58.6,31.86,70.3,25.27,82.0,18.3
1295,3453.33,3538.67,35.2,53.42,46.9,53.18,58.6,28.78,70.3,26.97,93.8,17.03
1296,3456.0,3541.33,35.2,55.46,46.9,51.26,70.3,28.32,58.6,25.21,93.8,17.11
1297,3458.67,3544.0,35.2,57.2,46.9,49.62,70.3,29.3,58.6,21.49,23.4,17.14
1298,3461.33,3546.67,35.2,58.56,46.9,48.61,70.3,29.87,58.6,18.34,23.4,17.05
1299,3464.0,3549.33,35.2,59.57,46.9,48.44,70.3,29.93,58.6,16.92,23.4,16.74
1300,3466.67,3552.0,35.2,60.4,46.9,49.2,70.3,29.52,58.6,17.81,93.8,16.08
1301,3469.33,3554.67,35.2,61.14,46.9,50.9,70.3,28.68,58.6,20.53,93.8,16.01
1302,3472.0,3557.33,35.2,61.72,46.9,53.48,70.3,27.4,58.6,24.21,93.8,16.11
1303,3474.67,3560.0,35.2,62.13,46.9,56.76,58.6,27.9,70.3,25.84,93.8,16.16
1304,3477.33,3562.67,35.2,62.62,46.9,60.42,58.6,30.81,70.3,24.33,93.8,15.9
1305,3480.0,3565.33,46.9,64.19,35.2,63.4,58.6,32.66,70.3,22.98,93.8,15.35
1306,3482.67,3568.0,46.9,67.96,35.2,64.41,58.6,33.29,70.3,21.86,140.6,15.06
1307,3485.33,3570.67,46.9,71.76,35.2,65.47,58.6,32.44,70.3,21.3,140.6,15.11
1308,3488.0,3573.33,46.9,75.48,35.2,66.66,58.6,30.12,70.3,21.39,140.6,15.22
1309,3490.67,3576.0,46.9,78.9,35.2,68.22,58.6,26.71,70.3,21.98,140.6,15.33
1310,3493.33,3578.67,46.9,81.97,35.2,70.06,70.3,23.07,58.6,22.62,175.8,15.78
1311,3496.0,3581.33,46.9,84.87,35.2,71.88,70.3,24.5,58.6,18.55,175.8,16.53
1312,3498.67,3584.0,46.9,87.67,35.2,73.57,70.3,25.86,175.8,17.23,105.5,16.87
1313,3501.33,3586.67,46.9,90.31,35.2,75.19,70.3,26.95,105.5,18.46,175.8,17.94
1314,3504.0,3589.33,46.9,92.77,35.2,76.65,70.3,27.66,58.6,20.93,105.5,19.79
1315,3506.67,3592.0,46.9,95.08,35.2,77.75,70.3,27.85,58.6,26.98,105.5,20.71
1316,3509.33,3594.67,46.9,97.14,35.2,78.39,58.6,33.73,70.3,27.53,105.5,21.2
1317,3512.0,3597.33,46.9,98.8,35.2,78.55,58.6,40.35,70.3,26.91,105.5,21.39
1318,3514.67,3600.0,46.9,99.83,35.2,78.37,58.6,46.39,70.3,26.2,105.5,21.27
1319,3517.33,3602.67,46.9,100.0,35.2,78.0,58.6,51.55,70.3,25.49,105.5,20.73
1320,3520.0,3605.33,46.9,99.23,35.2,77.38,58.6,55.59,70.3,24.88,187.5,20.19
1321,3522.67,3608.0,46.9,97.52,35.2,76.43,58.6,58.24,70.3,24.6,187.5,20.7
1322,3525.33,3610.67,46.9,94.73,35.2,75.3,58.6,59.45,70.3,24.77,187.5,21.05
1323,3528.0,3613.33,46.9,90.71,35.2,74.29,58.6,59.35,70.3,25.29,93.8,21.42
1324,3530.67,3616.0,46.9,85.44,35.2,73.53,58.6,58.02,70.3,26.13,93.8,21.7
1325,3533.33,3618.67,46.9,79.12,35.2,72.86,58.6,55.55,70.3,27.22,93.8,21.56
1326,3536.0,3621.33,35.2,72.24,46.9,71.9,58.6,52.27,70.3,28.3,93.8,21.28
1327,3538.67,3624.0,35.2,71.86,46.9,63.87,58.6,48.56,70.3,29.09,93.8,21.04
1328,3541.33,3626.67,35.2,71.85,46.9,55.28,58.6,44.61,70.3,29.51,93.8,20.76
1329,3544.0,3629.33,35.2,72.11,46.9,46.73,58.6,40.6,70.3,29.45,93.8,20.4
1330,3546.67,3632.0,35.2,72.45,46.9,39.0,58.6,36.88,70.3,28.68,23.4,20.7
1331,3549.33,3634.67,35.2,72.88,58.6,33.75,46.9,33.09,70.3,27.14,23.4,23.47
1332,3552.0,3637.33,35.2,73.62,58.6,31.14,46.9,30.32,23.4,25.92,70.3,24.96
1333,3554.67,3640.0,35.2,74.64,46.9,31.63,58.6,29.08,23.4,27.96,70.3,22.19
1334,3557.33,3642.67,35.2,75.67,46.9,36.42,23.4,29.8,58.6,27.72,82.0,22.59
1335,3560.0,3645.33,35.2,76.56,46.9,43.17,23.4,31.45,58.6,26.96,82.0,22.16
1336,3562.67,3648.0,35.2,77.44,46.9,50.68,23.4,32.49,58.6,26.54,82.0,20.94
1337,3565.33,3650.67,35.2,78.36,46.9,58.11,23.4,32.65,58.6,26.54,293.0,20.61
1338,3568.0,3653.33,35.2,79.01,46.9,65.18,23.4,32.19,58.6,27.21,293.0,20.41
1339,3570.67,3656.0,35.2,79.0,46.9,71.88,23.4,31.45,58.6,28.62,293.0,19.98
1340,3573.33,3658.67,35.2,78.31,46.9,77.96,58.6,30.95,23.4,30.41,293.0,19.31
1341,3576.0,3661.33,46.9,83.14,35.2,77.07,58.6,34.3,23.4,28.86,293.0,18.47
